title,time,realLikeCount,duration,auth
群众反映小男孩每天待超市，孩子父母：我不放超市我放哪儿？#熊家长系列#孩子教育  #儿童安全 ,2022-01-18 08:40:00,5760,12280,河南广播电视台乡村观察
#新年果然好口福 #冬日健身挑战 #全民健身广场舞 @快手粉条(O3xhcy6vhfzcu3qe) @快手热点(O3xddgkd5fav5if9) @快手创作者中心(O3xrgtux2ehryffe),2022-01-18 08:41:20,8433,317400,努力的明姐爱运动
#冰雪天团 #王濛 2022北京冬奥会加油！似曾相识的气质，就是快，未来可期。,2022-01-18 08:44:48,24874,28233,短道速滑快报
"这也太让人心动了吧！
 #念城 #追猎催逝员",2022-01-18 08:46:29,78398,65383,和平精英.念城
 #许昕和儿子复制粘贴 国乒奥运冠军许昕晒出了儿子的照片，自豪地写道：“复制粘贴。”,2022-01-18 08:47:39,1238,7766,凤凰网体育
宝，别愁眉苦脸的了🥳,2022-01-18 08:48:22,2186,7233,張加一
#新农人计划2022 #记录我的农村生活 朝鲜族茄子饭里面有野苏子是当地的特色饭有独特的味道,2022-01-18 08:51:55,2594,95700,延-边恩妮
歌名《我与神明画押》，你们配好了我会去看,2022-01-18 08:53:48,5723,19033,亦辰🌈和平精英
狠毒嫂子谋害小姑，将尸骨下油锅煎炸，让她永世不得超生#快手娱乐星灿计划  #电影解说  #灵异剧,2022-01-18 08:55:08,5380,172266,小涛影视传媒
 我也不想被钓诶 可以是他喊我宝贝啊 #大爷就是大爷  #暖心 ,2022-01-18 08:55:41,57752,9500,风尚908
 你不想学有人想学 #男生宿舍  #咸鱼 ,2022-01-18 08:56:08,43624,10500,风尚908
好一个厉害的杨三娥啊！ #高手在民间 #父子俩的欢乐时光 #太可爱了 @快手热点(O3xddgkd5fav5if9) @快手粉条(O3xhcy6vhfzcu3qe) @我要上热门(O3x8er38dpbhvbaa) @快手人文(O3xf4eafujqjmxua) 感谢快手官方平台，父子杨三姐，就是厉害！感谢铁子们！,2022-01-18 08:57:40,4786,132350,💞白派小石头💞
不理我就算了@快手热点(O3xddgkd5fav5if9) @SASA的丸子妹(O3x5nhvr7dzqvcgk),2022-01-18 08:58:59,39638,11033,小怡怡怡怡
2022年必须要做的事儿……替天行道，铲除邪魅 #职业拳击 #力量训练 #人间真实在快手,2022-01-18 09:00:38,7530,108616,陈永青保镖训练营创始人
女生不喜欢你，就会有这4种表现，来看看你中招没？！ #恋爱 #情感 #内容太过真实,2022-01-18 09:04:14,13517,172240,黄栗子Ye
#爱音乐爱唱歌  #拯救珊瑚行动 #超Nice大会  @快手创作者中心(O3xrgtux2ehryffe)  @快手光合作者助手(O3xxpf2m4brbf3pe)  @快手粉条(O3xhcy6vhfzcu3qe),2022-01-18 09:04:30,22479,74866,露姐爱唱歌
马上过年了，做可爱的彩虹灯笼手工贴画 #手工 #新年 #手工DIY  @快手娱乐(O3x7xgyh3xp3pd5m) @快手热点(O3xddgkd5fav5if9) @快手光合作者助手(O3xxpf2m4brbf3pe),2022-01-18 09:05:16,2973,20166,心果手工
蝎子摆尾招牌动作，球迷：不能说像简直一模一样。 #羽毛球 ,2022-01-18 09:05:59,1652,11600,羽毛球爱好者、
#我爱老大科比  #致敬科比  #老大想你了,2022-01-18 09:09:32,45804,10666,科比（冲30万）
今天拍点啥！朋友您好、我想认识你，想和你交个朋友。 #亲爱的姐姐 #关心农村老人 #祝大姐长寿百岁  @快手热点(O3xddgkd5fav5if9)  @快手粉条(O3xhcy6vhfzcu3qe)  @快手创作者中心(O3xrgtux2ehryffe)  @东北二丫668(O3x5qwggn6tt34tu) @甘肃胖哥爱音器(O3xvgcfarmkcn796) @书语无价(O3x4xzr9h2evzuqi) @苗阿妹妹子(O3x23kx7w85z73hi) @幸福的老太太6889(O3xvwhdxp9rbs242) @九九才艺歌679(O3x7kkb4d64u2xqy) @舞者小辣娇，🇨🇳(O3xr485t3iuemiu9) @每天开心尚家人(O3xyr3uzcid9rwkc) @珍惜到老177(O3x6rtxrkrqczjdc) @兰姐大实话儿(O3xqtuxmb5gpkmzq) @玲姐（火🔥）(O3x33z38drrinypg) @＠抬头望月W(O3x4dxkm843b5i4e) @宁夏放羊三妹(O3xgaf6h37ix5yx6) @董哥创业正能量(O3xrmyfp5v2rps8u) @馨馨妈妈(O3xpcfmy94xj5gfq) @＠爱笑的琳姐(O3xeqvvmjc2bms5m) @开心就好885(O3xtymw7pf4b4rzg) @雨过天晴22005(O3x4tx5e3vrpzkna) @农村哥《正能量》(O3xyy7wu3tnujqwu) @玉儿姐爱唱歌(O3xcgi2d7xqi8kg6) @爱京🎤(O3xtuszsc272sngu) @刘哥爱唱歌，（傲雪）(O3x466ybpk7pvz24) @爱唱歌的张姐。(O3xrzhrcb2pv5yje) @百合1922120(O3xjwypk8hfdgyck) @相逢是缘65877(O3xkcdq2hnv6f8ha),2022-01-18 09:12:52,5211,20000,保华自学音乐（爱♥）
关于反腐，总书记的这一番番话，至今听来仍然振聋发聩，掷地有声！#十九届中央纪委六次全会今日召开,2022-01-18 09:13:56,1443356,80800,人民日报
盲人妻子走红成为大明星，她却这样对丈夫！ #快手娱乐星熠计划第五期,2022-01-18 09:17:53,28822,167538,王艺剪辑
"7.69 FuS:/ 这场面.这背影.这小步伐！
还记得蒙也蒙个60分那小弟弟吗？
看着似曾相识的双击点赞👍👍👍
  #人类幼崽有多可爱",2022-01-18 09:24:39,77888,24433,胖嘟嘟 大仁仁🤪
老太太真的这么强势吗 ，大家怎么看 #情感语录 #金牌调解 #婚姻家庭,2022-01-18 09:26:38,2521,461875,诚信马老大《情感》168
#快手美食家  #自制荞面碗团  @快手热点(O3xddgkd5fav5if9) @快手粉条(O3xhcy6vhfzcu3qe) @快手创作者中心(O3xrgtux2ehryffe) @陕北老妹子(O3xx28shrzd7agmw),2022-01-18 09:27:51,4885,272600,陕晋美食
最高法消息，依法遏制“借名买房”“法拍房”炒作。 #名妍播报  #新闻@主持人名妍小号(O3xtcegkg7zc3dsu),2022-01-18 09:28:10,26957,124600,主持人名妍
#大陕北 #前世的脸,2022-01-18 09:28:36,34693,58360,刘妍（大陕北）
熊出没电影是真的细节到了极致 #冬日暴击,2022-01-18 09:29:43,137734,90750,特利迦剪辑
你们认为男生什么时候最迷人？ #仙人掌和平精英 ,2022-01-18 09:30:00,49406,83000,仙人掌
微缩小玩具，我又找到好玩的啦 #冬日暴击  #微缩食玩 ,2022-01-18 09:30:00,10588,15700,玩具测评总动员
#47岁李玟深夜热舞 近日，李玟晒出自己跳舞视频，穿着无袖紧身运动衣，姣好的身材展露无遗,2022-01-18 09:34:02,12556,19366,新浪娱乐
1月16日，#四川 #成都  一房产销售公司表彰会上，一女子月收入98万余元引热议。,2022-01-18 09:35:48,30200,18160,中国吉林网
芋泥和麻薯搭，简直太棒了！！我爱了！ #美食  #芋泥 #麻薯 @快手美食(O3xjgwdr9sfzyx89) @快手热点(O3xddgkd5fav5if9),2022-01-18 09:36:39,9963,53133,劣狐狐烘焙
铁子们，有机会都试试😂 #Vlog日常 #情侣,2022-01-18 09:37:57,148714,52866,瑶瑶别追了（唯一账号）
这么冷的天，跳个简单又活力四射的舞蹈 #快手最嗨广场舞,2022-01-18 09:39:58,1375,22551,摇滚能哥
据说这是一支能看到的《卡农》动画 你看懂了吗？#音乐 ,2022-01-18 09:40:29,8449,284500,中国日报
发现血压高了，不吃降压药，只是改善生活方式行不行？医生告诉你答案 #高血压,2022-01-18 09:49:33,19909,183094,张之瀛大夫
云南还是有地心引力的😅。 #168扣篮,2022-01-18 09:49:40,3635,26766,熊小林7
人间真实系列！#我的世界动画 #我的世界虎年盖楼,2022-01-18 09:54:23,3970,13566,大叔mc666
近日鹤壁浚县，村庄卡点“自动化”，网友：这是哪个机电学生回家了#卡点自动化,2022-01-18 09:55:54,33049,11166,河南民生频道
这个时间段 你们应该放假了 我也该回来了 #和平精英七喵 #网络男神,2022-01-18 09:57:14,91309,197333,七喵 🌸和平精英
东北警察冰面抓捕有多拼？网友：冰面再滑，手不会滑 #东北警察 #致敬,2022-01-18 09:58:54,968250,19840,中国警方在线
回顾2021，我给老妈做过的黑暗料理，你们是从哪道菜开始认识我的？ #短剧MCN影响力大赛 #天生我有戏,2022-01-18 09:59:06,219488,84833,黄静文
#晓凡凡这次被贵州交警盯上了 #黑车司机这生意是做不下去了 #贵州交警拿捏了黑车司机晓凡凡 ,2022-01-18 10:00:00,223565,178466,贵州交警
#一起晒春节礼物 #汽车知识 #快说车 @京东(O3x7i26yd59ycp4u)  @快手热点(O3xddgkd5fav5if9)  @快说车(O3xmjg3s9yifxav2),2022-01-18 10:00:07,2531,44700,小龙评车说车
老赖欠钱拒不还款 _x000D_，法官上门执法遭阻拦 最后的处理结果大快人心 #真实案例  #遵纪守法  #老赖 ,2022-01-18 10:00:18,1813,141833,开讲啦
#短道速滑  #冬奥气氛组  #王濛 ：谁也别想阻止我提前下班 @快手热点(O3xddgkd5fav5if9) ,2022-01-18 10:01:08,8047,79166,球天下
汤加火山喷发，可能影响我国！专家：取决于火山喷发强度！ #火山喷发 #汤加火山猛烈喷发,2022-01-18 10:04:09,5822,131400,主持人睿男
救命啊妈妈，被子成精了 #快手宠物天团 @快手宠物(O3xdzi7gzwye5gsa),2022-01-18 10:04:17,49129,40416,空巢老人的Timi
我喜欢你？高级一点怎么说？ #新年妆扮快分享大赛,2022-01-18 10:06:14,4407,11166,青岛婚纱摄影师阿华
#道枝骏佑主演金田一少年事件簿  一代代的金田一 ，一代代的杰尼斯 ，永远都会有人正年轻#道枝骏佑,2022-01-18 10:07:17,2911,21280,会火
#吴小莉专访曹德旺 这才是真正的企业家,2022-01-18 10:09:37,4536,71320,DJ阿喆
老白和小胖打赌，小胖：不是找理由给我送钱吗？#穿越火线  #跳跳乐  #白鲨ayom  ,2022-01-18 10:10:00,9431,125333,白鲨AyoM_
"#拐正太 处cP正太,主页有群正太进不是正太也可以进",2022-01-18 10:13:22,2399,8080,冬季.浅忱
盘点男人之间的快乐很简单，但是有这样的损友就会快乐加倍 #搞笑  #男人之间的快乐  #损友 ,2022-01-18 10:13:23,43205,324833,歪果仁整蛊爆笑
清蒸桂花鱼 #整个硬菜过大年,2022-01-18 10:16:35,2146,70566,阿蔡美食雕刻
#皮裤摇,2022-01-18 10:18:41,12749,9500,💃🏿💃🏿吖吖哈
孩子大了，整不了了！ #熊孩子 #人类幼崽有多可爱,2022-01-18 10:19:12,39669,37400,子茵妈妈~
#集结吧光合创作者 #我心中的NBA全明星 #NBA 科比奥尼尔同时获得MVP，仿佛回到了OK组合时代！喜欢的双击关注,2022-01-18 10:22:41,3023,90300,面瓜篮球
俄罗斯称乌克兰局势会谈“陷入死胡同”，波兰警告爆发战争风险 #俄罗斯 #乌克兰 #军事,2022-01-18 10:24:08,16058,6862,军事1号
表妹～～～表哥就快回来啦！！！ #全网寻找叶某人 #集结吧光合创作者 #游戏凡星计划,2022-01-18 10:25:46,1718,11866,小蛮妖·
老公回家看到这一幕，所有疲惫瞬间消失。网友：有家有你有爱有饭~#幸福触手可及,2022-01-18 10:27:55,6193,12066,河南都市报道
人类体育差生迷惑行为大赏#体测 #搞笑 #动画 ,2022-01-18 10:30:00,39523,39266,烦恼女孩
1月16日，妈妈惋惜儿子成绩，爷爷“亮剑”护犊子，网友：爷爷最大的秘密都暴露了。#笑哭,2022-01-18 10:30:05,293983,64440,河南都市报道
别人笑我太疯癫，我笑他们看不穿。,2022-01-18 10:32:30,30365,18000,韩兆导演（条子哥）
#春节怎么过 盘点以为是青铜一张嘴竟是王者歌手 #街头卖唱 #爆笑合集  @快手热点(O3xddgkd5fav5if9)  @快手喜剧(O3xryk7p3x8yp7n4)  @快手粉条(O3xhcy6vhfzcu3qe),2022-01-18 10:32:57,6785,370217,楚楚爱搞笑
远嫁的心酸只有她自己知道 #奶奶  #远嫁 ,2022-01-18 10:33:01,99351,11466,风尚908
不在你左右、却 #魅力十足 被你左右,2022-01-18 10:33:20,1904,6966,韩秋水
1月16日，上海，网曝一老人在医院跪求医生收留老伴，老伴缺氧病得厉害，医生很想帮助她，但是也很无奈，网友：生活总是那难。 #情感 #记录生活 #老人,2022-01-18 10:35:17,59972,11866,网易新闻
#情感  #社会  #生活,2022-01-18 10:35:51,15816,167900,真实视界
用蔬菜汁做10种颜色的饺子 #家乡年味 #聚餐吃点啥 @快手美食(O3xjgwdr9sfzyx89),2022-01-18 10:36:01,5534,64300,芳哥的小厨房
你还知道哪些感人瞬间 #篮球  #NBA,2022-01-18 10:36:45,14022,34600,老王修鞋
#集结吧光合创作者  #过年宅家看什么  #驯龙高手3  @快手热点 祝所有有情人终成眷属,2022-01-18 10:37:20,1854,158960,绮女子2
这才是情人节该送的花！ @屁桃 夭夭玲(O3xi87hjb27hdixe) #向日葵 #集结吧光合创作者,2022-01-18 10:39:46,32720,37833,大头和老龚的快乐生活
#开端设定在2019年的原因 很简单，如果发生在现在，李诗情大喊一句我是红码，问题不就迎刃而解了？#开端,2022-01-18 10:41:17,280998,16700,凤凰网娱乐
#北京原副市长陈刚受贿案披露  在怀柔建109亩私家园林 #零容忍  #陈刚,2022-01-18 10:41:48,1784,60160,看看新闻Knews
 @孙美美(O3xksh25ueqn7dru) 的精彩视频,2022-01-18 10:43:30,7479,7000,孙美美
1月16日江西景德镇，隔辈亲的另一种幸福！女孩晕车不愿继续坐车，姥爷骑“小电驴”来接#隔辈亲  ,2022-01-18 10:44:55,17948,9100,河南民生频道
#12岁的宁艺卓给邓紫棋唱泡沫  没想到#邓紫棋 #宁艺卓 还有这样的梦幻联动！八年后喜欢唱歌的小女孩，真的带着紫棋姐姐的鼓励成为歌手啦～,2022-01-18 10:45:35,2148,22000,凤凰网娱乐
1月17日广东东莞，太恶心了！一外卖员故意向电梯按键吐口水...业主：就不应该让他们上楼，不知道外卖有没有被加料,2022-01-18 10:47:29,2691,11066,生活帮
针不挫…… #游戏,2022-01-18 10:48:36,2709,95900,龙少游戏直播
既然你都许下这样的诺言了，那我，就陪你们好好玩一玩！ #剧情 #美女 #快手短剧MCN影响力大赛 ,2022-01-18 10:50:02,42421,110033,奇迹的妹妹（路人王）
贵定现罕见金色娃娃鱼，当即引起全国网友关注，有人出价3.6万元，可是主人还是舍不得卖掉,2022-01-18 10:50:26,1623,6666,天眼新闻
中国的狙神，敌人的噩梦。这就是奇迹般存在的”冷枪英雄“。#电影狙击手  #被张艺谋电影狙击手燃到了 ,2022-01-18 10:51:46,30663,18560,猫眼电影
#学生党 #快手小游戏 #画线火柴人,2022-01-18 10:54:35,44992,11633,派大星卖海绵🧽
是你吗彼得帕克？#蜘蛛侠  #我怀疑自己有超能力  ,2022-01-18 10:56:23,284607,11133,湖北发布
海边吹吹风 #不说话的周淑怡,2022-01-18 10:57:01,1969,7550,不A不叫周淑怡
现场测试，发生在反诈中心的电信诈骗，所以我们一定要提高警惕啊！ #反诈者集合 #全民反诈 ,2022-01-18 11:00:00,25701,177500,懂车侦探
#冰雪天团 #韩天宇 #任子威 2022北京冬奥会加油！ 2016世界杯男子3000米决赛上兔子战术韩天宇也用的很机智。夺冠！,2022-01-18 11:00:36,1307,51100,短道速滑快报
“亚洲第一人，苏炳添” #苏炳添 #中国田径 #体育生 @快手热点(O3xddgkd5fav5if9),2022-01-18 11:03:12,1328,10200,会飞的bolt.
#冰雪天团 #王濛 2022北京冬奥会加油！名场面！世锦赛王濛全程背手夺冠，王濛：“你得装啊！无敌是多么的寂寞！ ”,2022-01-18 11:04:40,2014,46266,短道速滑快报
你知道，如何科学地挑选车厘子吗？#轻漫计划 #快手原创动漫 #美食 ,2022-01-18 11:05:00,123408,57800,我是小魔
"“美国海军最强大武器”罕见现身关岛,俄媒：那里靠近台湾 #海峡新干线 ",2022-01-18 11:05:12,20764,10266,海峡新干线
这玩意比魔法好玩！ #快手娱乐星熠萌新计划  #哈利波特  #腰间持枪  ,2022-01-18 11:05:46,7509,146208,洛克电影
"#集结吧光合创作者   
全网徒步最失败的人",2022-01-18 11:08:20,4353,30238,流浪二勇
两盗贼冒充施工人员晚上盗取国防电缆  #社会百态  #奇葩  #严厉打击 ,2022-01-18 11:10:36,90270,12866,风尚908
温馨提示，不要打自己的女朋友 #搞笑配音 #搞笑 #搞笑我是认真的  @快手光合作者助手(O3xxpf2m4brbf3pe)  @快手热点(O3xddgkd5fav5if9),2022-01-18 11:12:44,19792,58900,沙雕小伙k
快要失传的慢动作手法 @快手光合作者助手(O3xxpf2m4brbf3pe) #快手美食创作人,2022-01-18 11:13:07,4444,26666,小麦卡通包
1月27日，世界杯亚洲预选赛中国队对战日本队，这过年的激情不就上来了 #国足世预赛加油  #国足加油  @快手热点(O3xddgkd5fav5if9),2022-01-18 11:13:29,352947,6000,潍坊高新融媒
吓我一跳，还以为手机摔坏了 #和平精英 ,2022-01-18 11:13:49,371363,10166,鲨鱼哟syy
#街头唱歌 #接着奏乐接着舞,2022-01-18 11:14:17,3014,49500,流浪哥
女子醉后欲抱“冰箱”回家，物业：你搬我垃圾桶干嘛#酒后行为艺术家,2022-01-18 11:15:06,22632,15233,福建987私家车广播
#集结吧光合创作者  年轻时不被父母祝福的婚姻却成了这样 #快手娱乐星熠计划第五期 #冬日影娱大作战,2022-01-18 11:15:07,2572,83800,高高追剧
你们猜肥肥肚子有几个宝宝？ #用快影拍萌宠 #快手宠物天团,2022-01-18 11:15:18,1456,32750,赵大胖爷
怼人界的扛把子 #星熠萌新计划 #快手娱乐星熠计划第五期,2022-01-18 11:16:18,550858,203033,晴歌追剧
大家千万不要向路灯学习！#冬奥见证官 #星熠萌新计划 @快手热点(O3xddgkd5fav5if9) #我在快手追好剧,2022-01-18 11:16:36,2185,155233,虾仁追剧
虽然爸爸没有双手，妈妈个子矮，但是我们会把最好带给你❤️,2022-01-18 11:17:35,19458,44266,刚子与小宇的爱情
